repository_language,day,count
SuperCollider,15607.0,1
Apex,15607.0,2
Opa,15607.0,1
Common Lisp,15607.0,85
Groovy,15607.0,171
OCaml,15607.0,83
Matlab,15607.0,95
Rust,15607.0,27
Assembly,15607.0,56
Arduino,15607.0,54
Puppet,15607.0,168
Verilog,15607.0,46
R,15607.0,206
ActionScript,15607.0,166
Racket,15607.0,26
Factor,15607.0,34
Erlang,15607.0,174
Java,15607.0,7958
Dart,15607.0,56
Elixir,15607.0,9
Dylan,15607.0,2
OpenEdge ABL,15607.0,4
Pure Data,15607.0,8
Logtalk,15607.0,5
VHDL,15607.0,21
XQuery,15607.0,8
Eiffel,15607.0,5
Tcl,15607.0,4
Boo,15607.0,3
Nu,15607.0,4
C#,15607.0,1364
PHP,15607.0,6448
JavaScript,15607.0,14663
VimL,15607.0,893
Ruby,15607.0,8289
Objective-C,15607.0,1166
Python,15607.0,6488
Scala,15607.0,545
C,15607.0,3972
Go,15607.0,287
Perl,15607.0,1040
FORTRAN,15607.0,58
Emacs Lisp,15607.0,477
Visual Basic,15607.0,89
Clojure,15607.0,240
Lua,15607.0,465
Shell,15607.0,1832
CoffeeScript,15607.0,429
OpenEdge ABL,15608.0,19
Prolog,15608.0,19
Nimrod,15608.0,1
ActionScript,15608.0,152
Parrot,15608.0,3
Eiffel,15608.0,4
Objective-J,15608.0,1
VHDL,15608.0,15
Gosu,15608.0,2
Ecl,15608.0,2
Pure Data,15608.0,5
Ceylon,15608.0,1
Rebol,15608.0,5
AppleScript,15608.0,2
Logtalk,15608.0,1
Tcl,15608.0,7
Clojure,15608.0,214
HaXe,15608.0,44
Go,15608.0,249
C#,15608.0,1345
Julia,15608.0,18
Nemerle,15608.0,23
Io,15608.0,1
Coq,15608.0,5
CoffeeScript,15608.0,362
Fancy,15608.0,2
Rust,15608.0,47
D,15608.0,70
Apex,15608.0,23
Factor,15608.0,40
Lua,15608.0,306
Nu,15608.0,6
Scala,15608.0,592
Visual Basic,15608.0,68
Boo,15608.0,2
AutoHotkey,15608.0,14
Standard ML,15608.0,14
Scheme,15608.0,70
Elixir,15608.0,23
Vala,15608.0,4
Kotlin,15608.0,18
XQuery,15608.0,3
Matlab,15608.0,60
PowerShell,15608.0,35
FORTRAN,15608.0,46
Smalltalk,15608.0,19
Delphi,15608.0,69
Racket,15608.0,22
Common Lisp,15608.0,54
Ada,15608.0,5
ColdFusion,15608.0,40
Perl,15608.0,921
Haskell,15608.0,303
Objective-C,15608.0,1412
Dart,15608.0,82
VimL,15608.0,901
JavaScript,15608.0,13798
Puppet,15608.0,185
Java,15608.0,7736
R,15608.0,208
C,15608.0,3720
Verilog,15608.0,22
Erlang,15608.0,309
OCaml,15608.0,101
F#,15608.0,20
ASP,15608.0,46
Arduino,15608.0,59
Assembly,15608.0,40
Groovy,15608.0,192
Shell,15608.0,1973
C++,15608.0,3469
Python,15608.0,6381
PHP,15608.0,6331
Ruby,15608.0,7591
Emacs Lisp,15608.0,484
PowerShell,15609.0,23
Standard ML,15609.0,16
Fancy,15609.0,1
Logtalk,15609.0,3
Pure Data,15609.0,6
Prolog,15609.0,13
Coq,15609.0,6
Io,15609.0,1
ColdFusion,15609.0,48
OpenEdge ABL,15609.0,13
VHDL,15609.0,26
AutoHotkey,15609.0,6
Assembly,15609.0,44
Eiffel,15609.0,6
Delphi,15609.0,59
Matlab,15609.0,56
Nemerle,15609.0,21
HaXe,15609.0,31
Julia,15609.0,13
Scilab,15609.0,13
XQuery,15609.0,7
Kotlin,15609.0,19
Dylan,15609.0,1
Visual Basic,15609.0,34
Erlang,15609.0,266
Smalltalk,15609.0,9
Scheme,15609.0,47
Puppet,15609.0,146
Objective-C,15609.0,1368
VimL,15609.0,877
CoffeeScript,15609.0,499
OCaml,15609.0,111
Objective-J,15609.0,11
Ada,15609.0,2
Rust,15609.0,43
D,15609.0,106
F#,15609.0,31
Clojure,15609.0,228
Shell,15609.0,1933
C#,15609.0,1389
Nu,15609.0,5
Racket,15609.0,36
SuperCollider,15609.0,5
ActionScript,15609.0,198
Verilog,15609.0,24
Groovy,15609.0,192
ASP,15609.0,36
Arduino,15609.0,68
Haskell,15609.0,347
Dart,15609.0,90
Common Lisp,15609.0,56
R,15609.0,210
Apex,15609.0,26
Tcl,15609.0,11
Arc,15609.0,2
Ecl,15609.0,3
Boo,15609.0,2
Rebol,15609.0,2
Vala,15609.0,13
Java,15609.0,8282
Perl,15609.0,991
C,15609.0,4006
Scala,15609.0,543
JavaScript,15609.0,14328
Python,15609.0,6802
C++,15609.0,3884
Emacs Lisp,15609.0,432
Parrot,15609.0,3
Ruby,15609.0,8191
PHP,15609.0,6855
Ioke,15609.0,3
Factor,15609.0,50
FORTRAN,15609.0,38
Lua,15609.0,394
Elixir,15609.0,45
Go,15609.0,311
Shell,15610.0,1823
Pure Data,15610.0,3
CoffeeScript,15610.0,505
Arduino,15610.0,52
Kotlin,15610.0,7
Coq,15610.0,19
Standard ML,15610.0,8
Logtalk,15610.0,5
Smalltalk,15610.0,2
AppleScript,15610.0,1
Ioke,15610.0,6
Ecl,15610.0,2
Objective-C,15610.0,1451
Assembly,15610.0,37
Scheme,15610.0,69
Bro,15610.0,5
Vala,15610.0,18
Scilab,15610.0,15
PHP,15610.0,7111
XQuery,15610.0,6
C,15610.0,3880
Erlang,15610.0,273
Haskell,15610.0,310
Nimrod,15610.0,1
OCaml,15610.0,133
Apex,15610.0,20
ASP,15610.0,55
Verilog,15610.0,18
Tcl,15610.0,11
Julia,15610.0,26
C++,15610.0,3833
JavaScript,15610.0,13940
Ada,15610.0,6
Delphi,15610.0,62
Racket,15610.0,47
Factor,15610.0,46
Java,15610.0,8389
Elixir,15610.0,30
D,15610.0,97
VHDL,15610.0,22
Rust,15610.0,77
Prolog,15610.0,14
Parrot,15610.0,1
Dart,15610.0,60
AutoHotkey,15610.0,7
Eiffel,15610.0,10
F#,15610.0,29
OpenEdge ABL,15610.0,12
Python,15610.0,7016
Lua,15610.0,320
HaXe,15610.0,31
Nemerle,15610.0,5
PowerShell,15610.0,43
SuperCollider,15610.0,1
Clojure,15610.0,225
Opa,15610.0,1
Common Lisp,15610.0,59
Ruby,15610.0,8058
Go,15610.0,285
Perl,15610.0,998
R,15610.0,215
Scala,15610.0,528
Matlab,15610.0,113
C#,15610.0,1364
Groovy,15610.0,161
ActionScript,15610.0,163
ColdFusion,15610.0,69
Puppet,15610.0,188
Emacs Lisp,15610.0,546
VimL,15610.0,900
Visual Basic,15610.0,45
FORTRAN,15610.0,62
Elixir,15611.0,32
Rebol,15611.0,3
Eiffel,15611.0,11
PowerShell,15611.0,47
HaXe,15611.0,22
Vala,15611.0,13
Scilab,15611.0,10
ASP,15611.0,27
Nemerle,15611.0,7
Coq,15611.0,12
AutoHotkey,15611.0,5
F#,15611.0,8
Pure Data,15611.0,4
R,15611.0,190
Objective-C,15611.0,1140
Common Lisp,15611.0,87
Assembly,15611.0,38
CoffeeScript,15611.0,418
Lua,15611.0,288
Rust,15611.0,52
Erlang,15611.0,169
Objective-J,15611.0,5
Scheme,15611.0,98
FORTRAN,15611.0,42
Groovy,15611.0,117
Matlab,15611.0,134
Arduino,15611.0,38
Clojure,15611.0,185
ActionScript,15611.0,183
VHDL,15611.0,37
Apex,15611.0,9
Factor,15611.0,4
Gosu,15611.0,1
Smalltalk,15611.0,5
Fantom,15611.0,2
C,15611.0,3407
Perl,15611.0,891
C++,15611.0,3417
Ruby,15611.0,6964
Python,15611.0,6401
PHP,15611.0,6248
Java,15611.0,7789
VimL,15611.0,885
Nu,15611.0,2
Ceylon,15611.0,1
Shell,15611.0,1716
Go,15611.0,200
D,15611.0,78
Fancy,15611.0,4
Bro,15611.0,1
C#,15611.0,1209
Emacs Lisp,15611.0,454
Scala,15611.0,469
Puppet,15611.0,165
Haskell,15611.0,313
Dart,15611.0,64
Prolog,15611.0,8
Logtalk,15611.0,4
ColdFusion,15611.0,55
OpenEdge ABL,15611.0,11
Tcl,15611.0,8
Boo,15611.0,4
AppleScript,15611.0,8
Ioke,15611.0,1
Parrot,15611.0,2
Ada,15611.0,10
Visual Basic,15611.0,31
Delphi,15611.0,39
Racket,15611.0,33
Verilog,15611.0,20
Nimrod,15611.0,7
Julia,15611.0,6
Kotlin,15611.0,12
OCaml,15611.0,92
Dylan,15611.0,3
Standard ML,15611.0,5
JavaScript,15611.0,12495
JavaScript,15612.0,9454
Smalltalk,15612.0,5
Bro,15612.0,1
Shell,15612.0,1462
Lua,15612.0,312
Verilog,15612.0,13
Racket,15612.0,21
Coq,15612.0,11
Java,15612.0,4977
PHP,15612.0,3879
Factor,15612.0,14
Groovy,15612.0,83
Assembly,15612.0,40
Parrot,15612.0,3
Delphi,15612.0,59
Matlab,15612.0,80
Dart,15612.0,39
OCaml,15612.0,53
Perl,15612.0,579
Julia,15612.0,10
Objective-C,15612.0,841
Elixir,15612.0,59
Emacs Lisp,15612.0,318
CoffeeScript,15612.0,321
Scala,15612.0,291
Common Lisp,15612.0,60
Visual Basic,15612.0,58
HaXe,15612.0,31
ActionScript,15612.0,208
Haskell,15612.0,206
Erlang,15612.0,116
D,15612.0,76
Clojure,15612.0,169
Rust,15612.0,33
ASP,15612.0,10
Objective-J,15612.0,1
F#,15612.0,14
C++,15612.0,2503
Ruby,15612.0,4534
Boo,15612.0,1
Nu,15612.0,3
Prolog,15612.0,3
XQuery,15612.0,1
Python,15612.0,4146
Ioke,15612.0,3
C#,15612.0,1119
Puppet,15612.0,76
Go,15612.0,198
R,15612.0,107
FORTRAN,15612.0,19
VimL,15612.0,634
Nimrod,15612.0,1
Apex,15612.0,3
OpenEdge ABL,15612.0,2
Ada,15612.0,9
ColdFusion,15612.0,23
Arduino,15612.0,87
Scheme,15612.0,70
AutoHotkey,15612.0,5
Logtalk,15612.0,2
Tcl,15612.0,2
C,15612.0,2790
VHDL,15612.0,24
Io,15612.0,1
Nemerle,15612.0,7
PowerShell,15612.0,17
Vala,15612.0,25
Turing,15612.0,1
Kotlin,15612.0,11
Standard ML,15612.0,23
AppleScript,15612.0,2
FORTRAN,15613.0,18
Puppet,15613.0,118
Go,15613.0,217
CoffeeScript,15613.0,354
Haskell,15613.0,274
ColdFusion,15613.0,25
Ada,15613.0,6
Erlang,15613.0,91
Scheme,15613.0,47
Assembly,15613.0,45
Common Lisp,15613.0,82
Lua,15613.0,406
D,15613.0,98
Matlab,15613.0,87
R,15613.0,143
Dart,15613.0,62
VHDL,15613.0,29
Prolog,15613.0,16
Io,15613.0,4
ActionScript,15613.0,125
Groovy,15613.0,80
SuperCollider,15613.0,2
JavaScript,15613.0,10098
C,15613.0,3015
Ruby,15613.0,5294
C++,15613.0,2660
Java,15613.0,5320
Emacs Lisp,15613.0,359
PHP,15613.0,4129
C#,15613.0,1045
Arduino,15613.0,58
Python,15613.0,4321
Perl,15613.0,613
Scala,15613.0,295
OCaml,15613.0,88
Clojure,15613.0,172
VimL,15613.0,624
Objective-C,15613.0,775
Shell,15613.0,1273
Elixir,15613.0,112
Eiffel,15613.0,3
Julia,15613.0,3
Factor,15613.0,4
Nimrod,15613.0,7
F#,15613.0,46
ASP,15613.0,16
AutoHotkey,15613.0,12
PowerShell,15613.0,10
Logtalk,15613.0,2
Rust,15613.0,17
Visual Basic,15613.0,49
Boo,15613.0,3
Racket,15613.0,17
Standard ML,15613.0,8
Tcl,15613.0,9
Dylan,15613.0,2
Objective-J,15613.0,2
Coq,15613.0,6
Vala,15613.0,19
Delphi,15613.0,77
Scilab,15613.0,4
Pure Data,15613.0,2
Verilog,15613.0,18
OpenEdge ABL,15613.0,6
Apex,15613.0,3
Parrot,15613.0,3
Gosu,15613.0,1
Ioke,15613.0,5
Smalltalk,15613.0,1
Nu,15613.0,1
HaXe,15613.0,21
Matlab,15614.0,97
AutoHotkey,15614.0,2
Smalltalk,15614.0,8
AppleScript,15614.0,6
Nu,15614.0,3
Logtalk,15614.0,6
Haskell,15614.0,324
Clojure,15614.0,214
CoffeeScript,15614.0,414
VimL,15614.0,985
Rust,15614.0,35
HaXe,15614.0,28
PHP,15614.0,6233
C#,15614.0,1525
Arc,15614.0,1
Objective-C,15614.0,1251
Java,15614.0,7746
C,15614.0,3901
Ruby,15614.0,7571
Python,15614.0,6346
JavaScript,15614.0,13366
Shell,15614.0,1816
C++,15614.0,3584
Delphi,15614.0,80
R,15614.0,254
Lua,15614.0,350
Scala,15614.0,516
Arduino,15614.0,51
Groovy,15614.0,133
Erlang,15614.0,201
OpenEdge ABL,15614.0,24
Perl,15614.0,951
Coq,15614.0,15
PowerShell,15614.0,67
Apex,15614.0,29
Racket,15614.0,40
Prolog,15614.0,12
Dart,15614.0,82
Visual Basic,15614.0,65
Vala,15614.0,21
Verilog,15614.0,19
Ada,15614.0,20
Io,15614.0,3
ASP,15614.0,35
Scheme,15614.0,41
F#,15614.0,16
Elixir,15614.0,25
Eiffel,15614.0,4
Parrot,15614.0,2
Scilab,15614.0,3
Go,15614.0,272
XQuery,15614.0,3
Pure Data,15614.0,1
Emacs Lisp,15614.0,397
Puppet,15614.0,189
Standard ML,15614.0,11
Common Lisp,15614.0,95
Nemerle,15614.0,4
ActionScript,15614.0,119
OCaml,15614.0,158
Julia,15614.0,23
Kotlin,15614.0,4
Tcl,15614.0,7
Objective-J,15614.0,4
FORTRAN,15614.0,58
VHDL,15614.0,27
Assembly,15614.0,45
D,15614.0,74
Ceylon,15614.0,1
ColdFusion,15614.0,56
Factor,15614.0,1
Opa,15614.0,1
SuperCollider,15614.0,1
Fancy,15614.0,1
Apex,15615.0,3
VimL,15615.0,920
Pure Data,15615.0,6
Tcl,15615.0,17
Coq,15615.0,14
Objective-C,15615.0,1279
Python,15615.0,6981
JavaScript,15615.0,13865
Ruby,15615.0,7764
Standard ML,15615.0,8
Ioke,15615.0,2
Scilab,15615.0,1
XQuery,15615.0,2
Arc,15615.0,1
Rust,15615.0,58
C,15615.0,4282
Java,15615.0,8044
Perl,15615.0,1094
Common Lisp,15615.0,112
C#,15615.0,1352
CoffeeScript,15615.0,427
Io,15615.0,2
Objective-J,15615.0,7
Eiffel,15615.0,8
Smalltalk,15615.0,8
Prolog,15615.0,19
Vala,15615.0,14
Verilog,15615.0,12
VHDL,15615.0,33
AutoHotkey,15615.0,13
Scheme,15615.0,29
Elixir,15615.0,16
C++,15615.0,3750
ASP,15615.0,35
Parrot,15615.0,4
Factor,15615.0,1
AppleScript,15615.0,10
Gosu,15615.0,3
Nemerle,15615.0,1
Kotlin,15615.0,8
Haskell,15615.0,339
PHP,15615.0,6644
Dart,15615.0,70
F#,15615.0,23
ActionScript,15615.0,155
Visual Basic,15615.0,90
Julia,15615.0,33
Clojure,15615.0,220
D,15615.0,149
OpenEdge ABL,15615.0,20
Assembly,15615.0,34
Matlab,15615.0,94
Delphi,15615.0,57
ColdFusion,15615.0,49
Ceylon,15615.0,1
Boo,15615.0,1
DCPU-16 ASM,15615.0,1
Ada,15615.0,9
Groovy,15615.0,202
R,15615.0,239
Shell,15615.0,1996
Go,15615.0,269
Emacs Lisp,15615.0,426
Scala,15615.0,550
Nimrod,15615.0,1
Rebol,15615.0,1
FORTRAN,15615.0,74
Lua,15615.0,353
Logtalk,15615.0,2
OCaml,15615.0,159
Erlang,15615.0,211
Racket,15615.0,36
PowerShell,15615.0,58
Puppet,15615.0,167
HaXe,15615.0,40
Arduino,15615.0,70
VimL,15616.0,914
Perl,15616.0,899
HaXe,15616.0,57
OpenEdge ABL,15616.0,15
Erlang,15616.0,239
Tcl,15616.0,14
Matlab,15616.0,138
Arduino,15616.0,62
Groovy,15616.0,182
Haskell,15616.0,390
D,15616.0,129
Go,15616.0,245
Lua,15616.0,344
FORTRAN,15616.0,65
Clojure,15616.0,260
Julia,15616.0,16
Pure Data,15616.0,8
ActionScript,15616.0,156
VHDL,15616.0,29
Scheme,15616.0,55
OCaml,15616.0,148
Dart,15616.0,60
ASP,15616.0,23
Coq,15616.0,14
Ecl,15616.0,1
Java,15616.0,8418
JavaScript,15616.0,14204
Shell,15616.0,2146
C++,15616.0,3896
C,15616.0,3966
AppleScript,15616.0,3
Boo,15616.0,1
Rust,15616.0,38
Apex,15616.0,9
Prolog,15616.0,10
C#,15616.0,1298
Smalltalk,15616.0,7
Dylan,15616.0,4
Python,15616.0,6821
Ruby,15616.0,8119
CoffeeScript,15616.0,394
Emacs Lisp,15616.0,490
Objective-C,15616.0,1303
Scala,15616.0,585
PHP,15616.0,7190
Common Lisp,15616.0,131
R,15616.0,222
ColdFusion,15616.0,52
DCPU-16 ASM,15616.0,1
Eiffel,15616.0,9
Factor,15616.0,4
Objective-J,15616.0,3
Standard ML,15616.0,5
Assembly,15616.0,28
Ada,15616.0,10
Racket,15616.0,48
AutoHotkey,15616.0,15
Elixir,15616.0,40
Verilog,15616.0,24
PowerShell,15616.0,59
Delphi,15616.0,59
Scilab,15616.0,6
F#,15616.0,34
Puppet,15616.0,165
Parrot,15616.0,9
Visual Basic,15616.0,54
Kotlin,15616.0,2
Ioke,15616.0,2
Nu,15616.0,6
Io,15616.0,4
Vala,15616.0,10
Arc,15616.0,3
Verilog,15617.0,29
Racket,15617.0,41
Haskell,15617.0,440
Tcl,15617.0,5
Ioke,15617.0,1
VHDL,15617.0,10
R,15617.0,214
Logtalk,15617.0,2
Standard ML,15617.0,14
Boo,15617.0,4
ASP,15617.0,30
Scilab,15617.0,2
Assembly,15617.0,32
Visual Basic,15617.0,58
Prolog,15617.0,21
Arc,15617.0,2
OpenEdge ABL,15617.0,20
Rust,15617.0,79
FORTRAN,15617.0,36
Ecl,15617.0,2
Matlab,15617.0,95
Nu,15617.0,5
Ada,15617.0,15
Elixir,15617.0,20
Scheme,15617.0,39
Smalltalk,15617.0,12
XQuery,15617.0,2
Julia,15617.0,12
PowerShell,15617.0,42
ColdFusion,15617.0,31
SuperCollider,15617.0,2
AppleScript,15617.0,6
Apex,15617.0,16
F#,15617.0,26
Eiffel,15617.0,18
Clojure,15617.0,220
Go,15617.0,268
Delphi,15617.0,58
AutoHotkey,15617.0,9
Factor,15617.0,7
Kotlin,15617.0,8
HaXe,15617.0,60
Common Lisp,15617.0,114
Puppet,15617.0,173
CoffeeScript,15617.0,479
Lua,15617.0,285
VimL,15617.0,858
Vala,15617.0,6
C,15617.0,4717
Emacs Lisp,15617.0,355
C#,15617.0,1343
Ruby,15617.0,7802
OCaml,15617.0,90
Shell,15617.0,1938
Dart,15617.0,48
Java,15617.0,8862
Python,15617.0,6766
PHP,15617.0,6933
JavaScript,15617.0,13499
C++,15617.0,3841
Rebol,15617.0,2
Scala,15617.0,480
Groovy,15617.0,181
ActionScript,15617.0,156
Coq,15617.0,22
Perl,15617.0,1021
D,15617.0,109
Objective-C,15617.0,1195
Erlang,15617.0,232
Parrot,15617.0,3
Pure Data,15617.0,10
Bro,15617.0,8
Io,15617.0,5
Objective-J,15617.0,10
Arduino,15617.0,70
Visual Basic,15618.0,30
F#,15618.0,27
Ecl,15618.0,1
Fantom,15618.0,1
CoffeeScript,15618.0,411
Go,15618.0,254
Shell,15618.0,1945
R,15618.0,214
Arduino,15618.0,57
Coq,15618.0,24
Scheme,15618.0,39
Perl,15618.0,906
Emacs Lisp,15618.0,391
Opa,15618.0,1
Verilog,15618.0,51
Common Lisp,15618.0,87
ColdFusion,15618.0,55
Ada,15618.0,5
Julia,15618.0,29
D,15618.0,110
Delphi,15618.0,61
OCaml,15618.0,109
Gosu,15618.0,3
Assembly,15618.0,41
OpenEdge ABL,15618.0,16
FORTRAN,15618.0,56
ASP,15618.0,43
Groovy,15618.0,159
HaXe,15618.0,54
Apex,15618.0,8
Clojure,15618.0,258
Matlab,15618.0,126
Dart,15618.0,73
C#,15618.0,1340
Haskell,15618.0,334
Puppet,15618.0,207
Racket,15618.0,38
Erlang,15618.0,301
ActionScript,15618.0,155
Kotlin,15618.0,7
Augeas,15618.0,1
Prolog,15618.0,31
Elixir,15618.0,16
Nemerle,15618.0,2
PowerShell,15618.0,28
SuperCollider,15618.0,1
Fancy,15618.0,10
Smalltalk,15618.0,19
Rust,15618.0,58
Vala,15618.0,11
XQuery,15618.0,1
Factor,15618.0,13
Pure Data,15618.0,2
AppleScript,15618.0,5
Arc,15618.0,1
AutoHotkey,15618.0,9
Objective-J,15618.0,4
VHDL,15618.0,8
Eiffel,15618.0,2
Bro,15618.0,1
Logtalk,15618.0,1
PHP,15618.0,6511
Lua,15618.0,279
VimL,15618.0,780
C,15618.0,3846
Scala,15618.0,399
C++,15618.0,3710
Java,15618.0,7952
Python,15618.0,6608
JavaScript,15618.0,13077
Ruby,15618.0,7159
Standard ML,15618.0,7
Objective-C,15618.0,1175
Parrot,15618.0,8
Nu,15618.0,1
Ceylon,15618.0,1
OpenEdge ABL,15619.0,4
Prolog,15619.0,16
AutoHotkey,15619.0,6
Elixir,15619.0,13
Factor,15619.0,4
Apex,15619.0,8
Eiffel,15619.0,3
Nimrod,15619.0,1
Boo,15619.0,1
Gosu,15619.0,3
AppleScript,15619.0,4
Logtalk,15619.0,4
Haskell,15619.0,217
PHP,15619.0,4361
Perl,15619.0,625
CoffeeScript,15619.0,357
Scala,15619.0,292
Rust,15619.0,35
Coq,15619.0,15
ActionScript,15619.0,120
Common Lisp,15619.0,61
Lua,15619.0,259
Erlang,15619.0,155
Scheme,15619.0,51
FORTRAN,15619.0,28
Puppet,15619.0,80
R,15619.0,97
Matlab,15619.0,40
Parrot,15619.0,1
Arduino,15619.0,57
Clojure,15619.0,222
VimL,15619.0,615
VHDL,15619.0,11
Emacs Lisp,15619.0,347
Go,15619.0,235
C#,15619.0,982
Python,15619.0,4221
Ruby,15619.0,4796
Objective-C,15619.0,714
Shell,15619.0,1486
C,15619.0,3239
Objective-J,15619.0,2
Max,15619.0,2
C++,15619.0,2636
Java,15619.0,4950
OCaml,15619.0,35
Groovy,15619.0,100
ColdFusion,15619.0,25
Delphi,15619.0,64
HaXe,15619.0,50
Assembly,15619.0,50
XQuery,15619.0,3
Ada,15619.0,1
Dart,15619.0,47
F#,15619.0,49
Verilog,15619.0,30
Julia,15619.0,17
Nemerle,15619.0,1
Tcl,15619.0,2
Standard ML,15619.0,6
PowerShell,15619.0,18
SuperCollider,15619.0,2
ASP,15619.0,5
Racket,15619.0,24
JavaScript,15619.0,9175
Visual Basic,15619.0,22
Vala,15619.0,10
D,15619.0,118
Smalltalk,15619.0,8
Coq,15620.0,8
Ioke,15620.0,4
Nimrod,15620.0,4
OpenEdge ABL,15620.0,10
VHDL,15620.0,10
Objective-J,15620.0,1
XQuery,15620.0,1
Nemerle,15620.0,2
C,15620.0,3582
Verilog,15620.0,25
Rust,15620.0,27
AppleScript,15620.0,3
Ada,15620.0,3
Elixir,15620.0,5
AutoHotkey,15620.0,14
C++,15620.0,2773
Perl,15620.0,600
JavaScript,15620.0,10057
Python,15620.0,4274
Eiffel,15620.0,1
Ruby,15620.0,4827
PHP,15620.0,4399
C#,15620.0,1045
HaXe,15620.0,38
Shell,15620.0,1531
Go,15620.0,279
VimL,15620.0,661
Java,15620.0,5512
SuperCollider,15620.0,3
Factor,15620.0,1
Julia,15620.0,12
F#,15620.0,38
R,15620.0,116
Parrot,15620.0,9
CoffeeScript,15620.0,339
Scala,15620.0,398
Smalltalk,15620.0,10
Standard ML,15620.0,6
ActionScript,15620.0,115
Erlang,15620.0,112
Clojure,15620.0,185
Emacs Lisp,15620.0,316
Pure Data,15620.0,3
DCPU-16 ASM,15620.0,1
Puppet,15620.0,102
Racket,15620.0,21
Dart,15620.0,39
FORTRAN,15620.0,58
Groovy,15620.0,145
Objective-C,15620.0,827
Assembly,15620.0,39
Matlab,15620.0,40
Lua,15620.0,375
OCaml,15620.0,47
Common Lisp,15620.0,100
PowerShell,15620.0,40
ASP,15620.0,8
Scheme,15620.0,73
Kotlin,15620.0,1
ColdFusion,15620.0,28
Visual Basic,15620.0,43
Arduino,15620.0,58
Vala,15620.0,15
Prolog,15620.0,19
Delphi,15620.0,52
Bro,15620.0,1
Haskell,15620.0,318
Fancy,15620.0,2
Nu,15620.0,2
D,15620.0,116
Scilab,15620.0,5
Boo,15620.0,1
Apex,15621.0,7
Augeas,15621.0,4
Visual Basic,15621.0,48
Dart,15621.0,82
Scilab,15621.0,4
Parrot,15621.0,5
D,15621.0,110
ColdFusion,15621.0,46
DCPU-16 ASM,15621.0,9
FORTRAN,15621.0,43
VHDL,15621.0,10
Racket,15621.0,49
Eiffel,15621.0,11
Nemerle,15621.0,2
Elixir,15621.0,11
F#,15621.0,48
Arduino,15621.0,60
AutoHotkey,15621.0,16
Delphi,15621.0,73
Scheme,15621.0,74
PowerShell,15621.0,66
OpenEdge ABL,15621.0,12
ASP,15621.0,35
Common Lisp,15621.0,105
Standard ML,15621.0,6
Verilog,15621.0,54
Coq,15621.0,22
Julia,15621.0,15
Clojure,15621.0,246
Pure Data,15621.0,5
Haskell,15621.0,333
Groovy,15621.0,275
Matlab,15621.0,60
Prolog,15621.0,22
JavaScript,15621.0,13540
XQuery,15621.0,2
AppleScript,15621.0,1
Ada,15621.0,2
Objective-J,15621.0,2
Vala,15621.0,6
Tcl,15621.0,11
R,15621.0,191
Ruby,15621.0,7601
Python,15621.0,6614
C,15621.0,4122
Java,15621.0,8737
C++,15621.0,3714
Lua,15621.0,303
Shell,15621.0,2206
Kotlin,15621.0,14
Objective-C,15621.0,1260
OCaml,15621.0,122
Go,15621.0,439
Rust,15621.0,47
Logtalk,15621.0,3
Perl,15621.0,924
CoffeeScript,15621.0,504
HaXe,15621.0,49
Scala,15621.0,565
Erlang,15621.0,225
Emacs Lisp,15621.0,406
ActionScript,15621.0,190
Assembly,15621.0,75
VimL,15621.0,961
Puppet,15621.0,171
C#,15621.0,1394
PHP,15621.0,6465
SuperCollider,15621.0,1
Nimrod,15621.0,1
Rebol,15621.0,2
Smalltalk,15621.0,17
Gosu,15621.0,2
D,15622.0,108
Prolog,15622.0,35
Boo,15622.0,10
Racket,15622.0,67
Visual Basic,15622.0,79
FORTRAN,15622.0,81
Go,15622.0,378
CoffeeScript,15622.0,411
Turing,15622.0,5
Kotlin,15622.0,5
Scilab,15622.0,1
Ada,15622.0,1
Standard ML,15622.0,19
HaXe,15622.0,73
OCaml,15622.0,104
Dart,15622.0,78
XQuery,15622.0,3
Bro,15622.0,1
Parrot,15622.0,7
Gosu,15622.0,16
AppleScript,15622.0,1
R,15622.0,192
Objective-J,15622.0,1
Nemerle,15622.0,2
Factor,15622.0,1
Vala,15622.0,17
Max,15622.0,1
Tcl,15622.0,3
Julia,15622.0,25
Logtalk,15622.0,5
Arduino,15622.0,68
Ecl,15622.0,9
Rust,15622.0,51
Assembly,15622.0,54
VHDL,15622.0,30
ColdFusion,15622.0,38
ActionScript,15622.0,198
Common Lisp,15622.0,60
F#,15622.0,46
Smalltalk,15622.0,14
Groovy,15622.0,336
Clojure,15622.0,313
DCPU-16 ASM,15622.0,3
Matlab,15622.0,85
Perl,15622.0,1107
Java,15622.0,9569
Pure Data,15622.0,10
Apex,15622.0,11
Coq,15622.0,21
OpenEdge ABL,15622.0,8
Objective-C,15622.0,1351
Puppet,15622.0,194
VimL,15622.0,981
AutoHotkey,15622.0,2
Elixir,15622.0,18
Ruby,15622.0,8205
Scala,15622.0,551
PHP,15622.0,7274
JavaScript,15622.0,15310
C++,15622.0,3998
Shell,15622.0,2409
Python,15622.0,7227
C#,15622.0,1605
Haskell,15622.0,357
C,15622.0,4329
Lua,15622.0,318
PowerShell,15622.0,45
Verilog,15622.0,28
Scheme,15622.0,49
ASP,15622.0,47
Delphi,15622.0,45
SuperCollider,15622.0,2
Erlang,15622.0,195
Emacs Lisp,15622.0,437
Eiffel,15622.0,3
Nu,15622.0,1
Ecl,15623.0,9
