repository_language,day,count
AppleScript,15653.0,20
Rust,15653.0,90
OpenEdge ABL,15653.0,32
Standard ML,15653.0,8
PowerShell,15653.0,56
Haskell,15653.0,729
Java,15653.0,16214
DCPU-16 ASM,15653.0,4
Objective-C,15653.0,3792
Scala,15653.0,1099
C#,15653.0,3642
Emacs Lisp,15653.0,569
ASP,15653.0,118
OCaml,15653.0,183
Shell,15653.0,3507
Arduino,15653.0,67
F#,15653.0,85
Clojure,15653.0,526
Smalltalk,15653.0,7
Tcl,15653.0,10
XQuery,15653.0,10
Delphi,15653.0,70
Vala,15653.0,48
CoffeeScript,15653.0,997
Coq,15653.0,6
Perl,15653.0,1711
PHP,15653.0,13407
Racket,15653.0,79
Erlang,15653.0,490
Python,15653.0,15165
Go,15653.0,642
Scilab,15653.0,1
C,15653.0,7319
ActionScript,15653.0,318
Ioke,15653.0,1
Parrot,15653.0,17
Objective-J,15653.0,25
Boo,15653.0,1
Augeas,15653.0,4
Max,15653.0,1
Bro,15653.0,5
Logtalk,15653.0,1
Pure Data,15653.0,5
Dylan,15653.0,6
Visual Basic,15653.0,117
Nemerle,15653.0,13
Prolog,15653.0,53
Groovy,15653.0,378
C++,15653.0,6661
Dart,15653.0,120
Ruby,15653.0,15951
JavaScript,15653.0,28564
Matlab,15654.0,55
ColdFusion,15654.0,31
Racket,15654.0,88
Haskell,15654.0,512
OCaml,15654.0,106
Scheme,15654.0,81
Julia,15654.0,17
FORTRAN,15654.0,34
ActionScript,15654.0,196
Clojure,15654.0,388
Go,15654.0,506
Puppet,15654.0,198
Arduino,15654.0,81
OpenEdge ABL,15654.0,3
C#,15654.0,2318
Lua,15654.0,586
Groovy,15654.0,484
CoffeeScript,15654.0,611
Objective-C,15654.0,2654
PowerShell,15654.0,44
Perl,15654.0,1071
Python,15654.0,8718
Ruby,15654.0,9963
AppleScript,15654.0,2
Pure Data,15654.0,5
Smalltalk,15654.0,46
Ada,15654.0,3
Coq,15654.0,9
Prolog,15654.0,12
AutoHotkey,15654.0,25
Parrot,15654.0,4
Standard ML,15654.0,4
DCPU-16 ASM,15654.0,9
Apex,15654.0,36
Visual Basic,15654.0,52
Logtalk,15654.0,6
Dylan,15654.0,13
ASP,15654.0,59
Boo,15654.0,7
Assembly,15654.0,68
Vala,15654.0,38
Kotlin,15654.0,5
Rebol,15654.0,2
VHDL,15654.0,22
D,15654.0,115
Erlang,15654.0,256
HaXe,15654.0,59
JavaScript,15654.0,19765
SuperCollider,15654.0,2
Verilog,15654.0,39
Dart,15654.0,95
Rust,15654.0,27
Augeas,15654.0,1
Tcl,15654.0,5
Objective-J,15654.0,22
R,15654.0,214
Opa,15654.0,1
Elixir,15654.0,9
Eiffel,15654.0,12
Nu,15654.0,1
Nimrod,15654.0,1
Io,15654.0,1
Delphi,15654.0,55
Common Lisp,15654.0,139
F#,15654.0,56
Shell,15654.0,2512
Emacs Lisp,15654.0,493
Java,15654.0,10643
VimL,15654.0,1048
C,15654.0,6433
C++,15654.0,4839
PHP,15654.0,8208
Scala,15654.0,572
Scala,15655.0,742
C#,15655.0,3701
Racket,15655.0,68
C,15655.0,7048
SuperCollider,15655.0,6
Emacs Lisp,15655.0,547
PHP,15655.0,8842
Erlang,15655.0,192
Haskell,15655.0,1275
Standard ML,15655.0,5
ActionScript,15655.0,230
ASP,15655.0,63
HaXe,15655.0,90
D,15655.0,185
Ruby,15655.0,10298
Objective-C,15655.0,2451
Python,15655.0,9148
VimL,15655.0,1082
Java,15655.0,11209
Perl,15655.0,1156
JavaScript,15655.0,20536
AppleScript,15655.0,2
Rebol,15655.0,3
Shell,15655.0,2529
Io,15655.0,2
C++,15655.0,5021
Nimrod,15655.0,4
Scheme,15655.0,66
Clojure,15655.0,332
Eiffel,15655.0,3
Vala,15655.0,35
Augeas,15655.0,1
DCPU-16 ASM,15655.0,2
Pure Data,15655.0,5
F#,15655.0,56
Dart,15655.0,77
Julia,15655.0,26
OCaml,15655.0,87
Kotlin,15655.0,2
Verilog,15655.0,48
Ada,15655.0,2
Coq,15655.0,6
AutoHotkey,15655.0,26
Arc,15655.0,1
VHDL,15655.0,50
Puppet,15655.0,243
Parrot,15655.0,1
Boo,15655.0,2
Dylan,15655.0,25
Matlab,15655.0,65
Delphi,15655.0,98
Visual Basic,15655.0,72
PowerShell,15655.0,26
Smalltalk,15655.0,23
Common Lisp,15655.0,133
Tcl,15655.0,26
Prolog,15655.0,22
FORTRAN,15655.0,18
Objective-J,15655.0,23
Nemerle,15655.0,2
OpenEdge ABL,15655.0,11
Rust,15655.0,39
Scilab,15655.0,8
Apex,15655.0,39
Assembly,15655.0,97
CoffeeScript,15655.0,715
ColdFusion,15655.0,27
Elixir,15655.0,11
Arduino,15655.0,101
Go,15655.0,428
R,15655.0,238
Groovy,15655.0,374
Lua,15655.0,780
Ecl,15656.0,3
Opa,15656.0,2
Boo,15656.0,2
ASP,15656.0,87
Perl,15656.0,1699
Objective-C,15656.0,4010
C#,15656.0,3255
JavaScript,15656.0,27950
Ruby,15656.0,16508
Java,15656.0,18609
C,15656.0,7911
Max,15656.0,1
Scala,15656.0,1269
AppleScript,15656.0,1
SuperCollider,15656.0,3
Augeas,15656.0,5
FORTRAN,15656.0,69
Parrot,15656.0,16
DCPU-16 ASM,15656.0,2
Objective-J,15656.0,13
Nimrod,15656.0,1
R,15656.0,319
VimL,15656.0,1401
AutoHotkey,15656.0,34
Scilab,15656.0,7
Elixir,15656.0,16
Haskell,15656.0,678
Emacs Lisp,15656.0,568
Smalltalk,15656.0,36
Delphi,15656.0,83
CoffeeScript,15656.0,874
Dylan,15656.0,13
Go,15656.0,493
Kotlin,15656.0,15
Lua,15656.0,834
PHP,15656.0,13217
C++,15656.0,8320
Shell,15656.0,3478
ColdFusion,15656.0,75
Python,15656.0,14205
Groovy,15656.0,345
Visual Basic,15656.0,117
D,15656.0,222
Dart,15656.0,121
Rust,15656.0,59
Clojure,15656.0,548
Erlang,15656.0,560
OCaml,15656.0,189
Puppet,15656.0,329
HaXe,15656.0,93
Tcl,15656.0,20
ActionScript,15656.0,392
OpenEdge ABL,15656.0,18
Coq,15656.0,13
Nu,15656.0,6
Julia,15656.0,75
Prolog,15656.0,35
Assembly,15656.0,89
Common Lisp,15656.0,126
Arduino,15656.0,112
Standard ML,15656.0,6
Ceylon,15656.0,2
Eiffel,15656.0,17
Vala,15656.0,20
Scheme,15656.0,55
Matlab,15656.0,112
VHDL,15656.0,78
XQuery,15656.0,3
Nemerle,15656.0,3
Pure Data,15656.0,3
PowerShell,15656.0,35
Racket,15656.0,96
Apex,15656.0,57
Arc,15656.0,10
Rebol,15656.0,4
Verilog,15656.0,43
F#,15656.0,105
AutoHotkey,15657.0,26
Delphi,15657.0,68
Prolog,15657.0,45
Gosu,15657.0,1
Dylan,15657.0,4
Turing,15657.0,1
Ecl,15657.0,1
Rebol,15657.0,8
Augeas,15657.0,26
Nu,15657.0,4
Elixir,15657.0,17
Coq,15657.0,9
SuperCollider,15657.0,14
Pure Data,15657.0,13
Eiffel,15657.0,25
Kotlin,15657.0,4
Factor,15657.0,1
Objective-J,15657.0,7
F#,15657.0,64
Smalltalk,15657.0,17
Tcl,15657.0,19
Puppet,15657.0,361
Scheme,15657.0,62
Ada,15657.0,13
Io,15657.0,1
Boo,15657.0,8
Apex,15657.0,64
JavaScript,15657.0,30512
Visual Basic,15657.0,89
Verilog,15657.0,45
HaXe,15657.0,63
ColdFusion,15657.0,153
FORTRAN,15657.0,94
Julia,15657.0,98
Common Lisp,15657.0,127
Parrot,15657.0,11
Arduino,15657.0,92
Standard ML,15657.0,7
OpenEdge ABL,15657.0,47
R,15657.0,347
Racket,15657.0,88
PowerShell,15657.0,102
OCaml,15657.0,225
Haskell,15657.0,684
Matlab,15657.0,110
ActionScript,15657.0,618
Bro,15657.0,1
Scilab,15657.0,2
DCPU-16 ASM,15657.0,4
Vala,15657.0,9
AppleScript,15657.0,2
XQuery,15657.0,7
D,15657.0,248
Python,15657.0,16183
VimL,15657.0,1408
PHP,15657.0,14538
Emacs Lisp,15657.0,647
Java,15657.0,18461
C,15657.0,8266
Ruby,15657.0,17601
C++,15657.0,8321
Clojure,15657.0,669
Objective-C,15657.0,3775
Shell,15657.0,3487
C#,15657.0,3618
Perl,15657.0,1951
Erlang,15657.0,553
Scala,15657.0,1264
Go,15657.0,527
CoffeeScript,15657.0,1125
Groovy,15657.0,404
Dart,15657.0,152
VHDL,15657.0,61
Assembly,15657.0,127
Lua,15657.0,622
Rust,15657.0,112
ASP,15657.0,97
Objective-J,15658.0,23
Puppet,15658.0,417
Rebol,15658.0,10
Apex,15658.0,24
ColdFusion,15658.0,95
Parrot,15658.0,9
Smalltalk,15658.0,25
ASP,15658.0,113
Dart,15658.0,218
Rust,15658.0,110
Augeas,15658.0,7
HaXe,15658.0,87
Self,15658.0,1
AutoHotkey,15658.0,10
PowerShell,15658.0,119
ooc,15658.0,6
CoffeeScript,15658.0,1033
Groovy,15658.0,405
VimL,15658.0,1490
Emacs Lisp,15658.0,638
Scala,15658.0,1400
Common Lisp,15658.0,222
Elixir,15658.0,17
Vala,15658.0,14
Erlang,15658.0,549
Lua,15658.0,561
R,15658.0,476
Go,15658.0,583
Racket,15658.0,126
ActionScript,15658.0,534
Clojure,15658.0,764
Visual Basic,15658.0,97
Haskell,15658.0,685
OCaml,15658.0,176
F#,15658.0,58
D,15658.0,305
Assembly,15658.0,98
Scheme,15658.0,59
Delphi,15658.0,84
FORTRAN,15658.0,108
Matlab,15658.0,124
Eiffel,15658.0,12
OpenEdge ABL,15658.0,32
XQuery,15658.0,8
Tcl,15658.0,23
Arc,15658.0,21
Ecl,15658.0,1
Ada,15658.0,12
VHDL,15658.0,50
Boo,15658.0,11
Nu,15658.0,9
Coq,15658.0,12
Bro,15658.0,4
Io,15658.0,5
Mirah,15658.0,1
Verilog,15658.0,33
Fancy,15658.0,1
Kotlin,15658.0,5
Standard ML,15658.0,22
Scilab,15658.0,2
Factor,15658.0,7
AppleScript,15658.0,1
Pure Data,15658.0,4
Gosu,15658.0,4
C++,15658.0,8118
Java,15658.0,18113
JavaScript,15658.0,31178
C,15658.0,8462
Ruby,15658.0,17501
Shell,15658.0,3572
Python,15658.0,14498
PHP,15658.0,14161
Julia,15658.0,110
C#,15658.0,3230
Arduino,15658.0,106
Objective-C,15658.0,4020
Perl,15658.0,1776
Ceylon,15658.0,1
Turing,15658.0,3
Nemerle,15658.0,9
Prolog,15658.0,19
Opa,15658.0,1
SuperCollider,15658.0,6
Logtalk,15658.0,1
Dylan,15658.0,1
DCPU-16 ASM,15658.0,6
ASP,15659.0,94
Arduino,15659.0,98
Pure Data,15659.0,3
F#,15659.0,55
Tcl,15659.0,27
D,15659.0,252
AutoHotkey,15659.0,30
R,15659.0,439
Nu,15659.0,4
HaXe,15659.0,101
PowerShell,15659.0,81
Prolog,15659.0,27
Racket,15659.0,200
Opa,15659.0,2
Ceylon,15659.0,1
Dart,15659.0,112
Delphi,15659.0,75
Matlab,15659.0,137
Assembly,15659.0,74
Gosu,15659.0,1
Parrot,15659.0,10
Factor,15659.0,6
Smalltalk,15659.0,8
eC,15659.0,1
FORTRAN,15659.0,79
Rust,15659.0,91
XQuery,15659.0,22
Ada,15659.0,11
Julia,15659.0,34
Apex,15659.0,30
Scheme,15659.0,40
Erlang,15659.0,440
Vala,15659.0,13
Standard ML,15659.0,9
Boo,15659.0,3
Objective-C,15659.0,4187
Perl,15659.0,1760
Scala,15659.0,1333
Ruby,15659.0,17206
Python,15659.0,14621
C,15659.0,8026
PHP,15659.0,13557
JavaScript,15659.0,29973
Shell,15659.0,3636
OCaml,15659.0,187
C#,15659.0,3423
C++,15659.0,7597
Java,15659.0,19217
Coq,15659.0,5
DCPU-16 ASM,15659.0,6
Logtalk,15659.0,5
Augeas,15659.0,3
ooc,15659.0,2
ActionScript,15659.0,472
OpenEdge ABL,15659.0,33
Verilog,15659.0,19
Groovy,15659.0,391
Common Lisp,15659.0,163
Lua,15659.0,525
VHDL,15659.0,53
Emacs Lisp,15659.0,594
CoffeeScript,15659.0,1081
Arc,15659.0,3
Haskell,15659.0,718
Go,15659.0,590
Visual Basic,15659.0,93
Puppet,15659.0,367
VimL,15659.0,1317
Clojure,15659.0,568
Dylan,15659.0,32
Eiffel,15659.0,9
Kotlin,15659.0,1
Ioke,15659.0,1
ColdFusion,15659.0,130
Self,15659.0,1
Objective-J,15659.0,21
Elixir,15659.0,31
SuperCollider,15659.0,8
Rebol,15659.0,6
AppleScript,15659.0,3
Visual Basic,15660.0,68
Rust,15660.0,146
Delphi,15660.0,80
FORTRAN,15660.0,125
Apex,15660.0,72
Emacs Lisp,15660.0,651
DCPU-16 ASM,15660.0,7
Logtalk,15660.0,6
Lua,15660.0,505
AppleScript,15660.0,5
Coq,15660.0,23
OpenEdge ABL,15660.0,13
VHDL,15660.0,60
Smalltalk,15660.0,5
ooc,15660.0,4
XQuery,15660.0,6
Objective-J,15660.0,10
Julia,15660.0,116
Nu,15660.0,16
F#,15660.0,96
ColdFusion,15660.0,122
Matlab,15660.0,111
OCaml,15660.0,144
D,15660.0,218
Clojure,15660.0,621
Elixir,15660.0,31
Assembly,15660.0,113
Standard ML,15660.0,14
Ada,15660.0,14
Arduino,15660.0,85
Scheme,15660.0,59
Erlang,15660.0,489
Rebol,15660.0,6
Max,15660.0,2
Parrot,15660.0,2
Prolog,15660.0,28
Pure Data,15660.0,3
Verilog,15660.0,16
Ruby,15660.0,16651
Haskell,15660.0,593
Groovy,15660.0,379
C++,15660.0,7151
Shell,15660.0,3526
Perl,15660.0,1781
Java,15660.0,16537
PHP,15660.0,13247
C#,15660.0,3198
Objective-C,15660.0,3818
JavaScript,15660.0,29586
VimL,15660.0,1381
Python,15660.0,14498
Scilab,15660.0,8
Io,15660.0,3
Fancy,15660.0,1
Arc,15660.0,3
Boo,15660.0,21
Eiffel,15660.0,1
SuperCollider,15660.0,3
Tcl,15660.0,12
HaXe,15660.0,82
Common Lisp,15660.0,127
AutoHotkey,15660.0,10
Racket,15660.0,123
PowerShell,15660.0,56
Kotlin,15660.0,5
CoffeeScript,15660.0,978
Gosu,15660.0,3
Vala,15660.0,5
Go,15660.0,534
Dylan,15660.0,6
R,15660.0,267
Dart,15660.0,200
ActionScript,15660.0,352
Self,15660.0,1
Ecl,15660.0,1
ASP,15660.0,112
Scala,15660.0,1220
C,15660.0,7547
Puppet,15660.0,383
Tcl,15661.0,9
AppleScript,15661.0,7
VHDL,15661.0,13
Logtalk,15661.0,1
Coq,15661.0,7
Nu,15661.0,3
Apex,15661.0,6
Opa,15661.0,3
Nemerle,15661.0,1
Eiffel,15661.0,2
Kotlin,15661.0,7
Pure Data,15661.0,9
Standard ML,15661.0,11
Scheme,15661.0,50
Boo,15661.0,7
Haskell,15661.0,611
Go,15661.0,411
FORTRAN,15661.0,40
Emacs Lisp,15661.0,498
Delphi,15661.0,46
Objective-C,15661.0,2253
ActionScript,15661.0,231
Arduino,15661.0,90
OCaml,15661.0,109
Lua,15661.0,668
Clojure,15661.0,516
C#,15661.0,2051
Erlang,15661.0,179
Java,15661.0,10915
Scala,15661.0,705
VimL,15661.0,1211
PHP,15661.0,8697
Shell,15661.0,2560
C,15661.0,5561
C++,15661.0,4992
JavaScript,15661.0,19188
Perl,15661.0,1070
Python,15661.0,9071
Ruby,15661.0,11069
Dylan,15661.0,3
Arc,15661.0,3
SuperCollider,15661.0,9
Factor,15661.0,2
ooc,15661.0,1
Scilab,15661.0,2
Assembly,15661.0,80
F#,15661.0,61
Common Lisp,15661.0,117
Rust,15661.0,67
Ada,15661.0,14
Verilog,15661.0,32
ColdFusion,15661.0,47
PowerShell,15661.0,24
Visual Basic,15661.0,55
Elixir,15661.0,16
AutoHotkey,15661.0,15
Vala,15661.0,13
Objective-J,15661.0,13
HaXe,15661.0,59
Parrot,15661.0,9
D,15661.0,154
ASP,15661.0,67
CoffeeScript,15661.0,562
Dart,15661.0,162
R,15661.0,196
Matlab,15661.0,105
Puppet,15661.0,233
Prolog,15661.0,24
XQuery,15661.0,6
DCPU-16 ASM,15661.0,21
Racket,15661.0,90
Julia,15661.0,70
Groovy,15661.0,201
OpenEdge ABL,15661.0,28
Nimrod,15661.0,3
Rebol,15662.0,1
Objective-J,15662.0,9
Standard ML,15662.0,7
Ada,15662.0,19
Objective-C,15662.0,2149
Pure Data,15662.0,13
Ioke,15662.0,1
Gosu,15662.0,3
JavaScript,15662.0,18915
PHP,15662.0,8703
Racket,15662.0,85
Perl,15662.0,978
Erlang,15662.0,313
Visual Basic,15662.0,46
C,15662.0,5580
Boo,15662.0,10
Io,15662.0,3
Apex,15662.0,4
Eiffel,15662.0,2
FORTRAN,15662.0,39
PowerShell,15662.0,27
Vala,15662.0,17
AutoHotkey,15662.0,6
Opa,15662.0,1
AppleScript,15662.0,5
Smalltalk,15662.0,13
Fancy,15662.0,2
Elixir,15662.0,9
SuperCollider,15662.0,8
Nu,15662.0,10
Ceylon,15662.0,4
DCPU-16 ASM,15662.0,6
Tcl,15662.0,9
OpenEdge ABL,15662.0,16
Prolog,15662.0,15
Nemerle,15662.0,6
ColdFusion,15662.0,39
ASP,15662.0,39
Delphi,15662.0,87
F#,15662.0,54
Groovy,15662.0,242
Clojure,15662.0,404
Matlab,15662.0,86
Dart,15662.0,80
VimL,15662.0,1003
Emacs Lisp,15662.0,565
Arduino,15662.0,71
Haskell,15662.0,603
Julia,15662.0,58
Puppet,15662.0,187
CoffeeScript,15662.0,604
Verilog,15662.0,18
Shell,15662.0,2613
C#,15662.0,2145
HaXe,15662.0,102
Ruby,15662.0,10541
Java,15662.0,10871
C++,15662.0,10275
Python,15662.0,8815
Nimrod,15662.0,4
Logtalk,15662.0,8
Scheme,15662.0,49
Go,15662.0,468
Coq,15662.0,9
Parrot,15662.0,2
R,15662.0,165
OCaml,15662.0,109
XQuery,15662.0,9
D,15662.0,205
Assembly,15662.0,73
ActionScript,15662.0,252
Scala,15662.0,716
VHDL,15662.0,29
Rust,15662.0,48
Common Lisp,15662.0,130
Lua,15662.0,614
Boo,15663.0,2
Dylan,15663.0,10
Smalltalk,15663.0,24
Coq,15663.0,18
Nu,15663.0,4
OpenEdge ABL,15663.0,17
Ioke,15663.0,2
SuperCollider,15663.0,12
AppleScript,15663.0,10
Ceylon,15663.0,1
Io,15663.0,4
Scilab,15663.0,1
Augeas,15663.0,1
Ecl,15663.0,1
CoffeeScript,15663.0,944
Shell,15663.0,3562
Lua,15663.0,778
Python,15663.0,14385
Erlang,15663.0,673
Objective-C,15663.0,3533
Clojure,15663.0,561
Kotlin,15663.0,5
Go,15663.0,530
Haskell,15663.0,1953
Puppet,15663.0,337
FORTRAN,15663.0,107
R,15663.0,344
ActionScript,15663.0,388
Scala,15663.0,1133
Apex,15663.0,23
Tcl,15663.0,14
Scheme,15663.0,78
Ruby,15663.0,16611
Parrot,15663.0,4
Opa,15663.0,1
DCPU-16 ASM,15663.0,1
AutoHotkey,15663.0,2
PHP,15663.0,14266
C#,15663.0,3357
Pure Data,15663.0,7
Standard ML,15663.0,1
Rebol,15663.0,2
C++,15663.0,8308
Java,15663.0,17720
VimL,15663.0,1439
C,15663.0,8567
JavaScript,15663.0,29596
Emacs Lisp,15663.0,731
D,15663.0,304
OCaml,15663.0,206
Common Lisp,15663.0,114
Assembly,15663.0,104
ASP,15663.0,94
Julia,15663.0,108
F#,15663.0,86
Verilog,15663.0,44
Ada,15663.0,4
Vala,15663.0,10
Objective-J,15663.0,21
Visual Basic,15663.0,63
Logtalk,15663.0,7
Eiffel,15663.0,24
VHDL,15663.0,23
XQuery,15663.0,44
Delphi,15663.0,71
Prolog,15663.0,54
Perl,15663.0,1845
Rust,15663.0,82
Elixir,15663.0,29
Nemerle,15663.0,12
Dart,15663.0,135
PowerShell,15663.0,112
HaXe,15663.0,80
Racket,15663.0,149
Matlab,15663.0,131
Arduino,15663.0,103
ColdFusion,15663.0,105
Groovy,15663.0,390
ooc,15664.0,13
Eiffel,15664.0,9
Scilab,15664.0,4
Boo,15664.0,5
Vala,15664.0,25
Erlang,15664.0,623
CoffeeScript,15664.0,1053
XQuery,15664.0,27
Tcl,15664.0,11
AppleScript,15664.0,13
Visual Basic,15664.0,94
HaXe,15664.0,82
AutoHotkey,15664.0,9
D,15664.0,216
Dart,15664.0,156
Shell,15664.0,3451
Dylan,15664.0,14
Scheme,15664.0,41
F#,15664.0,74
Delphi,15664.0,80
Haskell,15664.0,784
C,15664.0,8055
Arduino,15664.0,98
Java,15664.0,18312
Perl,15664.0,1869
Puppet,15664.0,288
Ceylon,15664.0,1
Ada,15664.0,1
Emacs Lisp,15664.0,1096
Gosu,15664.0,2
Prolog,15664.0,46
ColdFusion,15664.0,78
FORTRAN,15664.0,121
Scala,15664.0,1335
Clojure,15664.0,782
Lua,15664.0,559
Verilog,15664.0,29
Apex,15664.0,23
Matlab,15664.0,101
Standard ML,15664.0,5
Python,15664.0,15376
Coq,15664.0,11
Rust,15664.0,74
Parrot,15664.0,6
DCPU-16 ASM,15664.0,2
OpenEdge ABL,15664.0,15
VHDL,15664.0,47
PowerShell,15664.0,74
Logtalk,15664.0,8
Assembly,15664.0,96
Julia,15664.0,126
JavaScript,15664.0,32499
ASP,15664.0,75
Nu,15664.0,2
Kotlin,15664.0,8
SuperCollider,15664.0,1
Nemerle,15664.0,6
OCaml,15664.0,191
Objective-J,15664.0,13
Objective-C,15664.0,4023
C++,15664.0,7710
PHP,15664.0,14733
Smalltalk,15664.0,50
ActionScript,15664.0,417
R,15664.0,388
Groovy,15664.0,383
Elixir,15664.0,43
C#,15664.0,3397
VimL,15664.0,1396
Ruby,15664.0,17299
Go,15664.0,579
Racket,15664.0,147
Common Lisp,15664.0,149
Bro,15664.0,6
Pure Data,15664.0,5
Opa,15664.0,4
Max,15664.0,1
OCaml,15665.0,209
Eiffel,15665.0,15
Self,15665.0,3
ASP,15665.0,76
Common Lisp,15665.0,107
Visual Basic,15665.0,109
Pure Data,15665.0,2
Matlab,15665.0,108
Io,15665.0,1
Ada,15665.0,3
Racket,15665.0,79
FORTRAN,15665.0,112
F#,15665.0,98
Scheme,15665.0,47
Coq,15665.0,20
Tcl,15665.0,12
Julia,15665.0,131
Apex,15665.0,15
Augeas,15665.0,8
Java,15665.0,17636
Gosu,15665.0,1
Boo,15665.0,6
Puppet,15665.0,258
VimL,15665.0,1463
XQuery,15665.0,4
Vala,15665.0,25
Go,15665.0,633
Lua,15665.0,675
Perl,15665.0,1798
C,15665.0,8053
Scala,15665.0,1294
Objective-C,15665.0,3769
PHP,15665.0,14209
ooc,15665.0,30
Python,15665.0,13979
Arduino,15665.0,88
C++,15665.0,7678
Shell,15665.0,3660
Objective-J,15665.0,17
Ruby,15665.0,17302
JavaScript,15665.0,32022
C#,15665.0,3418
CoffeeScript,15665.0,971
OpenEdge ABL,15665.0,17
Kotlin,15665.0,4
DCPU-16 ASM,15665.0,8
Standard ML,15665.0,23
Parrot,15665.0,6
Rust,15665.0,91
Nu,15665.0,1
Dart,15665.0,105
Assembly,15665.0,74
ActionScript,15665.0,316
R,15665.0,407
PowerShell,15665.0,46
Emacs Lisp,15665.0,633
AutoHotkey,15665.0,22
HaXe,15665.0,97
Logtalk,15665.0,7
Groovy,15665.0,324
Smalltalk,15665.0,38
Scilab,15665.0,12
SuperCollider,15665.0,3
Nemerle,15665.0,8
VHDL,15665.0,18
Verilog,15665.0,25
AppleScript,15665.0,5
Clojure,15665.0,550
ColdFusion,15665.0,84
Delphi,15665.0,113
Dylan,15665.0,9
Haskell,15665.0,698
Ecl,15665.0,1
Ioke,15665.0,3
Prolog,15665.0,43
Elixir,15665.0,11
Rebol,15665.0,2
D,15665.0,170
Erlang,15665.0,450
Apex,15666.0,8
VimL,15666.0,1101
Objective-J,15666.0,21
Elixir,15666.0,23
OpenEdge ABL,15666.0,19
Nimrod,15666.0,2
Eiffel,15666.0,7
Coq,15666.0,10
Smalltalk,15666.0,17
Nemerle,15666.0,3
Parrot,15666.0,7
Tcl,15666.0,3
ooc,15666.0,3
Max,15666.0,2
DCPU-16 ASM,15666.0,6
Haskell,15666.0,715
Java,15666.0,15812
C#,15666.0,2973
Ruby,15666.0,14655
C,15666.0,7391
Scheme,15666.0,45
AppleScript,15666.0,9
Logtalk,15666.0,49
Shell,15666.0,3358
JavaScript,15666.0,25571
Objective-C,15666.0,3478
C++,15666.0,6053
CoffeeScript,15666.0,1119
Groovy,15666.0,366
Lua,15666.0,624
ASP,15666.0,118
Visual Basic,15666.0,77
Arduino,15666.0,50
AutoHotkey,15666.0,10
Kotlin,15666.0,4
Augeas,15666.0,2
Ioke,15666.0,1
Nu,15666.0,3
SuperCollider,15666.0,11
Io,15666.0,2
Ada,15666.0,20
Opa,15666.0,1
Pure Data,15666.0,2
Boo,15666.0,4
Rust,15666.0,52
Arc,15666.0,3
XQuery,15666.0,5
Python,15666.0,12018
PHP,15666.0,12468
HaXe,15666.0,56
Verilog,15666.0,23
Matlab,15666.0,94
Fantom,15666.0,1
Vala,15666.0,21
Dylan,15666.0,6
VHDL,15666.0,22
Assembly,15666.0,50
ActionScript,15666.0,326
F#,15666.0,74
Prolog,15666.0,35
Julia,15666.0,132
FORTRAN,15666.0,38
R,15666.0,268
PowerShell,15666.0,47
Erlang,15666.0,426
Dart,15666.0,68
Standard ML,15666.0,26
Perl,15666.0,1515
Clojure,15666.0,404
Go,15666.0,535
OCaml,15666.0,190
ColdFusion,15666.0,55
Scilab,15666.0,8
Scala,15666.0,1210
Racket,15666.0,114
Delphi,15666.0,79
D,15666.0,190
Puppet,15666.0,248
Emacs Lisp,15666.0,550
Common Lisp,15666.0,110
Objective-C,15667.0,3008
Arduino,15667.0,69
VimL,15667.0,1235
JavaScript,15667.0,24306
C++,15667.0,5649
Scala,15667.0,1033
Perl,15667.0,1292
Common Lisp,15667.0,100
Smalltalk,15667.0,13
Dylan,15667.0,18
OpenEdge ABL,15667.0,19
Io,15667.0,3
Python,15667.0,10820
C,15667.0,6971
PHP,15667.0,10856
Java,15667.0,14613
C#,15667.0,2679
Ruby,15667.0,12155
Arc,15667.0,3
Factor,15667.0,1
Max,15667.0,3
Assembly,15667.0,53
Puppet,15667.0,191
OCaml,15667.0,503
Lua,15667.0,573
Erlang,15667.0,412
Emacs Lisp,15667.0,501
Haskell,15667.0,685
Elixir,15667.0,31
Racket,15667.0,103
Groovy,15667.0,280
Prolog,15667.0,37
Delphi,15667.0,91
D,15667.0,191
Scheme,15667.0,74
Dart,15667.0,132
AutoHotkey,15667.0,12
Rust,15667.0,64
Clojure,15667.0,431
F#,15667.0,80
Nemerle,15667.0,17
Matlab,15667.0,149
ASP,15667.0,81
ColdFusion,15667.0,47
Visual Basic,15667.0,62
VHDL,15667.0,25
Augeas,15667.0,2
Kotlin,15667.0,2
Ecl,15667.0,1
Ioke,15667.0,3
Fancy,15667.0,3
Parrot,15667.0,1
SuperCollider,15667.0,10
Eiffel,15667.0,42
Logtalk,15667.0,1
DCPU-16 ASM,15667.0,8
XQuery,15667.0,2
Coq,15667.0,10
Ada,15667.0,1
PowerShell,15667.0,52
ooc,15667.0,10
Verilog,15667.0,28
FORTRAN,15667.0,32
Tcl,15667.0,93
Objective-J,15667.0,7
HaXe,15667.0,49
Boo,15667.0,9
Rebol,15667.0,2
Julia,15667.0,65
Standard ML,15667.0,39
Scilab,15667.0,4
Opa,15667.0,9
Vala,15667.0,24
Gosu,15667.0,1
Apex,15667.0,5
CoffeeScript,15667.0,850
R,15667.0,235
Shell,15667.0,2821
Go,15667.0,479
ActionScript,15667.0,490
Parrot,15668.0,8
CoffeeScript,15668.0,660
Boo,15668.0,2
Max,15668.0,1
Nimrod,15668.0,3
